"ID","PAM80-Family","PAM200-Family","PAM200-reduced"
"VGL2_CVBV",1046,599,659
"VGL2_CVH22",1047,599,659
"VGL2_CVM4",1046,599,659
"VGL2_CVMA5",1046,599,659
"VGL2_CVMJH",1046,599,659
"VGL2_CVPFS",1047,599,659
"VGL2_CVPPU",1047,599,659
"VGL2_CVPR8",1047,599,659
"VGL2_CVPRM",1047,599,659
"VGL2_FIPV",1047,599,659
"VGL2_IBV6",1048,599,659
"VGL2_IBVB",1048,599,659
"VGL2_IBVD2",1048,599,659
"VGL2_IBVD3",1048,599,659
"VGL2_IBVK",1048,599,659
"VGL2_IBVM",1048,599,659
"VGL2_IBVU1",1048,599,659
"VGL2_IBVU2",1048,599,659
"VGL2_IBVU3",1048,599,659
"VGLB_EBV",1049,600,660
"VGLB_HCMVA",1050,600,660
"VGLB_HCMVT",1050,600,660
"VGLB_HSV11",1051,600,660
"VGLB_HSV1F",1051,600,660
"VGLB_HSV1K",1051,600,660
"VGLB_HSV1P",1051,600,660
"VGLB_HSV23",1051,600,660
"VGLB_HSV2H",1051,600,660
"VGLB_HSV2S",1051,600,660
"VGLB_HSV6U",1052,600,660
"VGLB_HSVB1",1051,600,660
"VGLB_HSVB2",1051,600,660
"VGLB_HSVBC",1051,600,660
"VGLB_HSVE1",1051,600,660
"VGLB_HSVE4",1051,600,660
"VGLB_HSVEA",1051,600,660
"VGLB_HSVEB",1051,600,660
"VGLB_HSVEL",1051,600,660
"VGLB_HSVMD",1051,600,660
"VGLB_HSVSA",1053,600,660
"VGLB_ILTVS",1054,600,660
"VGLB_ILTVT",1054,600,660
"VGLB_MCMVS",1050,600,660
"VGLB_PRVIF",1051,600,660
"VGLB_VZVD",1051,600,660
"VGLC_HSV11",1055,601,661
"VGLC_HSV1K",1055,601,661
"VGLC_HSV2",1055,601,661
"VGLC_HSV23",1055,601,661
"VGLC_HSVBC",1056,601,661
"VGLC_HSVE4",1057,601,661
"VGLC_HSVEB",1057,601,661
"VGLC_HSVMB",1058,601,661
"VGLC_HSVMG",1058,601,661
"VGLC_HSVMM",1058,601,661
"VGLC_HSVTH",1058,601,661
"VGLC_PRVIF",1059,601,661
"VGLC_VZVD",1060,601,661
"VGLD_HSV11",1061,602,662
"VGLD_HSV1H",1061,602,662
"VGLD_HSV2",1061,602,662
"VGLD_HSVBP",1062,602,662
"VGLD_HSVEA",1063,602,662
"VGLD_HSVEB",1063,602,663
"VGLD_HSVEK",1063,602,663
"VGLE_HSV11",1064,603,664
"VGLE_HSVE4",1065,603,664
"VGLE_HSVEB",1065,603,664
"VGLE_HSVEL",1065,603,664
"VGLE_PRVRI",1066,603,664
"VGLE_VZVD",1067,603,664
"VGLF_BRSVA",1068,604,665
"VGLF_BRSVC",1068,604,665
"VGLF_BRSVR",1068,604,665
"VGLF_CDVO",1069,604,665
"VGLF_HRSV1",1068,604,665
"VGLF_HRSVA",1068,604,665
"VGLF_HRSVL",1068,604,665
"VGLF_HRSVR",1068,604,665
"VGLF_MEASE",1069,604,665
"VGLF_MEASI",1069,604,665
"VGLF_MEASY",1069,604,665
"VGLF_MUMPM",1070,604,665
"VGLF_MUMPR",1070,604,665
"VGLF_MUMPS",1070,604,665
"VGLF_NDVA",1071,604,665
"VGLF_NDVB",1071,604,665
"VGLF_NDVI",1071,604,665
"VGLF_NDVM",1071,604,665
"VGLF_NDVT",1071,604,665
"VGLF_NDVTG",1071,604,665
"VGLF_NDVU",1071,604,665
"VGLF_PHODV",1069,604,665
"VGLF_PI1HC",1072,604,665
"VGLF_PI2H",1070,604,665
"VGLF_PI2HG",1070,604,665
"VGLF_PI2HT",1070,604,665
"VGLF_PI3B",1072,604,665
"VGLF_PI3H4",1072,604,665
"VGLF_RINDK",1069,604,665
"VGLF_RINDL",1069,604,665
"VGLF_SEND5",1072,604,665
"VGLF_SENDF",1072,604,665
"VGLF_SENDH",1072,604,665
"VGLF_SENDJ",1072,604,665
"VGLF_SENDZ",1072,604,665
"VGLF_SV41",1070,604,665
"VGLF_SV5",1070,604,665
"VGLF_TRTV",1073,604,665
"VGLG_BRSVC",1074,605,666
"VGLG_CHAV",1075,606,667
"VGLG_HRSV1",1076,605,666
"VGLG_HRSV2",1076,605,666
"VGLG_HRSV3",1076,605,666
"VGLG_HRSV4",1076,605,666
"VGLG_HRSV5",1076,605,666
"VGLG_HRSV6",1076,605,666
"VGLG_HRSV7",1076,605,666
"VGLG_HRSV8",1076,605,666
"VGLG_HRSVA",1076,605,666
"VGLG_HRSVL",1076,605,666
"VGLG_HSVEB",1077,607,668
"VGLG_IHNV",1078,608,669
"VGLG_RABVA",1079,609,670
"VGLG_RABVE",1080,610,671
"VGLG_RABVH",1080,610,671
"VGLG_RABVP",1080,610,671
"VGLG_RABVS",1080,610,671
"VGLG_SIGMA",1081,606,667
"VGLG_SYNV",1082,611,672
"VGLG_VHSV0",1083,608,669
"VGLG_VSVIG",1084,606,667
"VGLG_VSVJO",1084,606,667
"VGLG_VSVO",1084,606,667
"VGLG_VSVSJ",1084,606,667
"VGLH_EBV",1085,612,673
"VGLH_HCMVA",1086,612,673
"VGLH_HCMVT",1086,612,673
"VGLH_HSV11",1087,613,674
"VGLH_HSV1E",1087,613,674
"VGLH_HSV6G",1088,612,673
"VGLH_HSVBC",1089,613,674
"VGLH_HSVE4",1090,613,674
"VGLH_HSVEB",1090,613,674
"VGLH_HSVSA",1091,612,673
"VGLH_MCMVS",1092,612,673
"VGLH_PRVKA",1093,613,674
"VGLH_PRVN3",1093,613,674
"VGLH_PRVRI",1093,613,674
"VGLH_VZVD",1094,613,674
"VGLI_HCMVA",1095,614,675
"VGLI_HSVEB",1096,615,676
"VGLI_PRVRI",1097,615,676
"VGLM_BUNGE",1098,616,677
"VGLM_BUNL7",1099,616,677
"VGLM_BUNSH",1099,616,677
"VGLM_BUNYW",1098,616,677
"VGLM_HANTB",1100,617,678
"VGLM_HANTH",1100,617,678
"VGLM_HANTL",1100,617,678
"VGLM_HANTV",1100,617,678
"VGLM_PHV",1100,617,678
"VGLM_PTPV",1101,618,679
"VGLM_PUUMH",1100,617,678
"VGLM_PUUMS",1100,617,678
"VGLM_RVFV",1102,618,679
"VGLM_RVFVZ",1102,618,679
"VGLM_SEOUR",1100,617,678
"VGLM_SEOUS",1100,617,678
"VGLM_UUK",1103,618,679
"VGLP_BEV",1104,619,680
"VGLX_HSVEB",1105,8,8
"VGLX_HSVEL",1105,8,8
"VGNB_CPMV",1106,425,475
"VIMP_EBV",1107,620,681
"VIMP_HCMVA",1108,620,681
"VIMP_HSV11",1109,620,681
"VIMP_HSVEB",1110,620,681
"VIMP_HSVSA",1107,620,681
"VIMP_VZVD",1111,620,681
"VIPR_RAT",874,93,100
"VIRA_AGRT5",1112,37,38
"VIRA_AGRT6",1112,37,38
"VIRA_AGRT9",1112,37,38
"VIRL_AGRT6",1112,37,38
"VLOM_LAMBD",1113,21,21
"VLYS_BPT4",1114,621,682
"VME1_CVBM",1115,622,683
"VME1_CVH22",1116,622,683
"VME1_CVHOC",1115,622,683
"VME1_CVMA5",1115,622,683
"VME1_CVMJH",1115,622,683
"VME1_CVPFS",1116,622,683
"VME1_CVPPU",1116,622,683
"VME1_CVPRM",1116,622,683
"VME1_CVTKE",1115,622,683
"VME1_FIPV",1116,622,683
"VME1_IBV6",1117,622,683
"VME1_IBVB",1117,622,683
"VME1_IBVB2",1117,622,683
"VME1_IBVK",1117,622,683
"VMEM_EAV",1118,623,684
"VMT2_IAANN",1119,624,685
"VMT2_IABAN",1119,624,685
"VMT2_IAFOW",1119,624,685
"VMT2_IAFPR",1119,624,685
"VMT2_IAFPW",1119,624,685
"VMT2_IALE1",1119,624,685
"VMT2_IALE2",1119,624,685
"VMT2_IAMAN",1119,624,685
"VMT2_IAPUE",1119,624,685
"VMT2_IASIN",1119,624,685
"VMT2_IAUDO",1119,624,685
"VMT2_IAWIL",1119,624,685
"VMT2_IAZI1",1119,624,685
"VNB_INBBE",1120,625,686
"VNB_INBHK",1120,625,686
"VNB_INBLE",1120,625,686
"VNB_INBLN",1120,625,686
"VNB_INBMD",1120,625,686
"VNB_INBMF",1120,625,686
"VNB_INBOR",1120,625,686
"VNB_INBSI",1120,625,686
"VNB_INBUS",1120,625,686
"VNB_INBVI",1120,625,686
"VP64_NPVOP",1121,589,649
"VP67_NPVAC",1121,589,649
"VP67_NPVGM",1121,589,649
"VPM_BPPRD",1122,626,687
"VPP1_CAEEL",1123,627,688
"VPP1_RAT",1123,627,688
"VS09_ROTB4",1124,628,689
"VS09_ROTB5",1124,628,689
"VS09_ROTB6",1124,628,689
"VS09_ROTBA",1124,628,689
"VS09_ROTBB",1124,628,689
"VS09_ROTBK",1124,628,689
"VS09_ROTBN",1124,628,689
"VS09_ROTBT",1124,628,689
"VS09_ROTBU",1124,628,689
"VS09_ROTC7",1124,628,689
"VS09_ROTEL",1124,628,689
"VS09_ROTGA",1125,629,690
"VS09_ROTH4",1124,628,689
"VS09_ROTHA",1124,628,689
"VS09_ROTHB",1124,628,689
"VS09_ROTHD",1124,628,689
"VS09_ROTHH",1124,628,689
"VS09_ROTHL",1124,628,689
"VS09_ROTHM",1124,628,689
"VS09_ROTHO",1124,628,689
"VS09_ROTHP",1124,628,689
"VS09_ROTHR",1124,628,689
"VS09_ROTHS",1124,628,689
"VS09_ROTHT",1124,628,689
"VS09_ROTHV",1124,628,689
"VS09_ROTHW",1124,628,689
"VS09_ROTP4",1124,628,689
"VS09_ROTP5",1124,628,689
"VS09_ROTPK",1124,628,689
"VS09_ROTPY",1124,628,689
"VS09_ROTRH",1124,628,689
"VS09_ROTS1",1124,628,689
"VS10_ROTBN",1126,630,691
"VS10_ROTBU",1126,630,691
"VS10_ROTH2",1126,630,691
"VS10_ROTH7",1126,630,691
"VS10_ROTH8",1126,630,691
"VS10_ROTHW",1126,630,691
"VS10_ROTS1",1126,630,691
"VSH_BRSVA",1127,631,692
"VSH_HRSV1",1128,631,692
"VSH_HRSVA",1128,631,692
"VSH_MUMP2",1129,632,693
"VSH_MUMP4",1129,632,693
"VSH_MUMPA",1129,632,693
"VSH_MUMPB",1129,632,693
"VSH_MUMPE",1129,632,693
"VSH_MUMPJ",1129,632,693
"VSH_MUMPK",1129,632,693
"VSH_MUMPL",1129,632,693
"VSH_MUMPM",1129,632,693
"VSH_MUMPR",1129,632,693
"VSH_MUMPS",1129,632,693
"VSH_MUMPT",1129,632,693
"VSH_MUMPU",1129,632,693
"VSH_SV5",1130,633,694
"WAPA_STRMU",1105,8,695
"WCH1_HUMAN",611,8,77
"WCH1_RAT",611,8,77
"WHIT_DROME",1131,18,18
"WN3A_MOUSE",1132,634,696
"WNT2_HUMAN",1133,634,696
"WNT2_MOUSE",1133,634,696
"WNT3_MOUSE",1132,634,696
"WNTG_DROME",1134,634,696
"XCPA_PSEAE",1135,472,524
"XCPX_PSEAE",1136,391,440
"XCPY_PSEAE",1137,470,522
"XCPZ_PSEAE",1138,471,523
"XMRK_XIPMA",320,8,8
"XYLE_ECOLI",1139,36,37
"XYLM_PSEPU",1140,23,23
"YAAF_ECOLI",1141,635,697
"YALG_YEAST",1142,636,698
"YBDA_ECOLI",1143,637,699
"YCC5_YEAST",1144,39,40
"YCEE_ECOLI",1145,193,213
"YCR3_YEAST",1146,193,213
"YCR6_YEAST",1147,400,700
"YDP1_LACLC",1148,8,77
"YGL1_YEAST",1149,638,701
"YIFK_ECOLI",1150,39,40
"YRF1_SALTY",1151,639,702
"YRF2_SALTY",1152,640,703
"YRF5_SALTY",1153,641,704
"YRF8_SALTY",1154,642,705
"YWK2_RAT",16,9,706
"ZIPP_DROME",1155,643,707
"ZNRP_YEAST",1156,644,708
"ZP2_MOUSE",1157,645,709
"ZP3_HUMAN",1158,646,710
"ZP3_MESAU",1158,646,710
